TIMESTAMP,RECORD,AirTF,RH,Rainfall_Tot
2017-10-20 09:30:00,4818,72.31326,23.94843,0
2017-10-20 09:45:00,4819,73.21986,21.27749,0
2017-10-20 10:00:00,4820,73.577,21.8483,0
2017-10-20 10:15:00,4821,73.74733,21.70942,0
2017-10-20 10:30:00,4822,73.21161,20.99513,0
2017-10-20 10:45:00,4823,73.50282,20.30374,0
2017-10-20 11:00:00,4824,74.53304,21.97651,0
2017-10-20 11:15:00,4825,74.26381,20.9005,0
2017-10-20 11:30:00,4826,73.89019,23.12425,0
2017-10-20 11:45:00,4827,74.88744,22.15966,0
2017-10-20 12:00:00,4828,75.10446,21.40874,0
2017-10-20 12:15:00,4829,74.85173,23.01284,0
2017-10-20 12:30:00,4830,74.78029,25.27321,0
2017-10-20 12:45:00,4831,74.51381,23.17767,0
2017-10-20 13:00:00,4832,75.18414,23.14715,0
2017-10-20 13:15:00,4833,75.40941,24.24757,0
2017-10-20 13:30:00,4834,75.21711,24.83213,0
2017-10-20 13:45:00,4835,74.8737,26.55374,0
2017-10-20 14:00:00,4836,74.56601,26.98872,0
2017-10-20 14:15:00,4837,73.66216,26.73842,0
2017-10-20 14:30:00,4838,72.76382,31.64227,0
2017-10-20 14:45:00,4839,71.05776,29.35594,0
2017-10-20 15:00:00,4840,68.50281,34.14227,0
2017-10-20 15:15:00,4841,66.41765,33.022,0
2017-10-20 15:30:00,4842,65.65117,35.80894,0
2017-10-20 15:45:00,4843,64.62095,37.91822,0
2017-10-20 16:00:00,4844,59.88467,34.17432,0
2017-10-20 16:15:00,4845,64.64841,37.24209,0
2017-10-20 16:30:00,4846,65.08524,35.72499,0
2017-10-20 16:45:00,4847,64.27753,38.8126,0
2017-10-20 17:00:00,4848,63.93962,38.59893,0
2017-10-20 17:15:00,4849,63.28304,44.23996,0
2017-10-20 17:30:00,4850,65.57698,44.06444,0
2017-10-20 17:45:00,4851,64.39842,48.32421,0
2017-10-20 18:00:00,4852,64.25831,43.0159,0
2017-10-20 18:15:00,4853,63.51105,45.53269,0
2017-10-20 18:30:00,4854,63.91764,45.12823,0
2017-10-20 18:45:00,4855,64.78853,42.41456,0
2017-10-20 19:00:00,4856,63.84347,43.37457,0
